descricao;dados_imovel;caracteristicas;coordenadas;link;preco;anunciante
Apartamento T0 para comprar no Porto;{'ESTADO': 'Usado', 'ÁREA BRUTA': '30m²', 'REFERÊNCIA': 'CasaSAPO_93962', 'CERTIFICAÇÃO ENERGÉTICA': 'B', 'VISUALIZAÇÕES': '4 032', 'CLIQUES': '90', 'PUBLICADO EM': 'há mais de um mês'};{'divisoes': ['Casa(s) de Banho: 1', 'Kitchenette', 'Sala(s): 1', 'Total quarto(s): Não'], 'zona-envolvente': ['Comércio Tradicional', 'Escola', 'Espaços Verdes', 'Farmácia', 'Mercado', 'Centro da Cidade', 'Transportes Públicos'], 'equipamentos': ['Aquecimento autónomo', 'Ar Condicionado', 'Exaustor', 'Frigorífico', 'Máquina de Lavar Louça', 'Máquina de Lavar Roupa', 'Máquina de Secar Roupa', 'Microondas', 'Roupeiros', 'Video Porteiro', 'Aquecimento individual: 1'], 'conforto-e-lazer': ['Cosmopolita'], 'extras': ['Piso: 1'], 'areas': ['Área Bruta: 30.00']};{'lat': '41.15234', 'long': '-8.61366'};https://gespub.casa.sapo.pt/v3/webinterface/client/counter.aspx?c=1&p=1060258&s=0&ps=1&SA=13&TW=190&MCA=1&BU=1&l=https://casa.sapo.pt/comprar-apartamento-t0-porto-cedofeita-santo-ildefonso-se-miragaia-sao-nicolau-e-vitoria-baixa-(cedofeita)-89b92a49-b5b5-11f0-9379-060000000058.html?g3pid=1060258;160.000 €;JLL Residential
Apartamento T4 para comprar no Porto;{'ESTADO': 'Usado', 'ÁREA BRUTA': '174m²', 'REFERÊNCIA': 'CasaSAPO_94306', 'CERTIFICAÇÃO ENERGÉTICA': 'D', 'VISUALIZAÇÕES': '2 596', 'CLIQUES': '48', 'PARTILHAS': '1', 'PUBLICADO EM': 'há mais de um mês'};{'divisoes': ['Total quarto(s): 4', 'Casa(s) de Banho: 3', 'Sala(s): 1', 'Copa(s)', 'Cozinha(s)', 'Despensa(s)', 'Hall de Entrada', 'Lavabo', 'Lavandaria'], 'zona-envolvente': ['Comércio Tradicional', 'Escola', 'Espaços Verdes', 'Farmácia', 'Ginásio', 'Mercado', 'Perto da praia', 'Transportes Públicos', 'Vista para Mar'], 'equipamentos': ['Aquecimento Central', 'Aquecimento individual: 1', 'Elevador', 'Forno', 'Frigorífico', 'Máquina de Lavar Louça', 'Máquina de Lavar Roupa', 'Recuperador de calor', 'Roupeiros', 'Termoacumulador', 'Toalheiros Aquecidos', 'Vidros Duplos', 'Ar Condicionado'], 'extras': ['Piso: 3', 'Conservação: Bom'], 'areas': ['Área Bruta: 174.30']};{'lat': '41.15284', 'long': '-8.67761'};https://gespub.casa.sapo.pt/v3/webinterface/client/counter.aspx?c=1&p=1060241&s=0&ps=1&SA=13&TW=190&MCA=1&BU=1&l=https://casa.sapo.pt/comprar-apartamento-t4-porto-aldoar-foz-do-douro-e-nevogilde-foz-(foz-do-douro)-08272ac2-bb27-11f0-bd5e-060000000058.html?g3pid=1060241;"950.000 €
995.000 €
-4,52%";JLL Residential
Apartamento T4 para comprar no Porto;{'ESTADO': 'Usado', 'ÁREA BRUTA': '150m²', 'REFERÊNCIA': 'CasaSAPO_91752', 'CERTIFICAÇÃO ENERGÉTICA': 'B-', 'VISUALIZAÇÕES': '3 709', 'CLIQUES': '51', 'PUBLICADO EM': 'há mais de um mês'};{'divisoes': ['Total quarto(s): 4', 'Casa(s) de Banho: 2', 'Cozinha(s): 1', 'Despensa(s): 2', 'Hall de Entrada: 1', 'Lavandaria: 1', 'Sala(s): 2', 'Varandas: 2', 'Hall de Quartos'], 'zona-envolvente': ['Áreas de Lazer Infantil', 'Banco', 'Biblioteca', 'Bombeiros', 'Centro Comercial', 'Centro da Cidade', 'Escola', 'Espaços Verdes', 'Estação Ferroviária', 'Farmácia', 'Ginásio', 'Hipermercado', 'Hospital', 'Mercado', 'Metro', 'Polícia', 'Praça Táxis', 'Transportes Públicos', 'Zona Comercial'], 'equipamentos': ['Alarme', 'Ar Condicionado', 'Cofre', 'Combinado', 'Detector de Fumos', 'Detector de Gás', 'Detector de Incêndio', 'Detector de Intrusão', 'Detector de Inundação', 'Domótica', 'Estores Electricos', 'Exaustor', 'Forno', 'Frigorífico', 'Isolamento Acústico', 'Isolamento Térmico', 'Máquina de Lavar Louça', 'Máquina de Lavar Roupa', 'Máquina de Secar Roupa', 'Microondas', 'Musica ambiente', 'Poliban/Base de Duche', 'Porta Alta Segurança', 'Roupeiros', 'Toalheiros Aquecidos', 'Video Porteiro', 'Vidros Fumados'], 'extras': ['Piso: 3'], 'areas': ['Área Bruta: 150.00', 'Área de Quarto: 11.90', 'Área de Quarto: 17.35', 'Área de Quarto: 13.35', 'Área de Quarto: 16.10', 'Área de Casa de Banho: 5.05', 'Área de Casa de Banho: 5.35', 'Área de Sala: 11.15', 'Área de Sala: 20.20', 'Área Corredor', 'Área de Armazenamento', 'Área de Cozinha: 8.15', 'Área de Cozinha: 9.55', 'Área de Open Space', 'Área de Suite', 'Área Hall de Entrada', 'Área Lavandaria: 7.70', 'Área Varanda', 'Área Varanda']};{'lat': '41.1510548', 'long': '-8.6056869'};https://gespub.casa.sapo.pt/v3/webinterface/client/counter.aspx?c=1&p=1060236&s=0&ps=1&SA=13&TW=190&MCA=1&BU=1&l=https://casa.sapo.pt/comprar-apartamento-t4-porto-cedofeita-santo-ildefonso-se-miragaia-sao-nicolau-e-vitoria-bolhao-(santo-ildefonso)-7f264606-8e4d-11f0-86ff-060000000058.html?g3pid=1060236;650.000 €;JLL Residential
Apartamento T2 para comprar no Porto;{'ESTADO': 'Usado', 'ÁREA ÚTIL': '90m²', 'ÁREA BRUTA': '124m²', 'ANO DE CONSTRUÇÃO': '1987', 'REFERÊNCIA': 'CasaSAPO_2577A', 'CERTIFICAÇÃO ENERGÉTICA': 'E', 'VISUALIZAÇÕES': '1 847', 'CLIQUES': '36', 'PUBLICADO EM': 'há mais de um mês'};{'divisoes': ['Casa(s) de Banho: 2', 'Sala(s): 1', 'Total quarto(s): 2'], 'zona-envolvente': ['Auto-Estrada', 'Centro da Cidade', 'Escola', 'Espaços Verdes', 'Farmácia', 'Hipermercado', 'Polícia', 'Transportes Públicos'], 'equipamentos': ['Elevador'], 'extras': ['Conservação: Bom', 'Piso: Não', 'Fim da construção: 1987-01-13'], 'areas': ['Área Bruta: 124.00', 'Área Útil: 90.00'], 'infraestruturas': ['Garagem']};{'lat': '41.1618856064', 'long': '-8.6530319321'};https://gespub.casa.sapo.pt/v3/webinterface/client/counter.aspx?c=1&p=1060006&s=0&ps=1&SA=13&TW=190&MCA=1&BU=1&l=https://casa.sapo.pt/comprar-apartamento-t2-porto-ramalde-e76c86d0-9dea-11f0-8add-060000000054.html?g3pid=1060006;375.000 €;Imo2007 – Mediação Imobiliária, Lda
Apartamento T3 para comprar no Porto;{'ESTADO': 'Em projecto', 'ÁREA ÚTIL': '133m²', 'ÁREA BRUTA': '139m²', 'REFERÊNCIA': 'CasaSAPO_36223', 'CERTIFICAÇÃO ENERGÉTICA': 'D', 'VISUALIZAÇÕES': '1 605', 'CLIQUES': '6', 'PUBLICADO EM': '14/01/2026'};{'divisoes': ['Casa(s) de Banho: 2', 'Sala(s): 1', 'Total quarto(s): 3', 'Varandas'], 'zona-envolvente': ['Aeroporto', 'Ampla Oferta de Serviços', 'Áreas de Lazer Infantil', 'Auto-Estrada', 'Banco', 'Biblioteca', 'Bombeiros', 'Campo', 'Centro Comercial', 'Centro da Cidade', 'Comércio Tradicional', 'Escola', 'Espaços Verdes', 'Estação Ferroviária', 'Estação Rodoviária', 'Estacionamento', 'Estacionamento Público', 'Excelentes Acessos', 'Farmácia', 'Ginásio', 'Hipermercado', 'Hospital', 'Mercado', 'Metro', 'Perto da praia', 'Piscinas', 'Polícia', 'Posto de Combustível', 'Praça Táxis', 'Transportes Públicos', 'Universidade', 'Zona Comercial', 'Zona Histórica', 'Zona Industrial'], 'equipamentos': ['Ar Condicionado', 'Bomba de calor', 'Elevador: 1', 'Exaustor', 'Forno', 'Frigorífico', 'Isolamento Acústico', 'Isolamento Térmico', 'Máquina de Lavar Louça', 'Microondas', 'Placa Vitrocerâmica', 'Poliban/Base de Duche', 'Video Porteiro', 'Vidros Duplos'], 'conforto-e-lazer': ['Contemporâneo', 'Cosmopolita', 'Histórico', 'Luz Natural', 'Praia', 'Saudável'], 'extras': ['Piso: 1'], 'areas': ['Área Bruta: 139.60', 'Área Útil: 133.50', 'Área Varanda: 6.10'], 'infraestruturas': ['Arrecadação']};{'lat': '41.14649', 'long': '-8.6101'};https://gespub.casa.sapo.pt/v3/webinterface/client/counter.aspx?c=1&p=1059953&s=0&ps=1&SA=13&TW=190&MCA=1&BU=1&l=https://casa.sapo.pt/comprar-apartamento-t3-porto-cedofeita-santo-ildefonso-se-miragaia-sao-nicolau-e-vitoria-cedofeita-(santo-ildefonso)-e83a9f83-f09f-11f0-9e61-060000000056.html?g3pid=1059953;982.000 €;Dils Portugal
Apartamento T0 para comprar no Porto;{'ESTADO': 'Em projecto', 'ÁREA ÚTIL': '35m²', 'ÁREA BRUTA': '35m²', 'REFERÊNCIA': 'CasaSAPO_36218', 'CERTIFICAÇÃO ENERGÉTICA': 'D', 'VISUALIZAÇÕES': '1 558', 'CLIQUES': '5', 'PUBLICADO EM': '14/01/2026'};{'divisoes': ['Casa(s) de Banho: 1', 'Sala(s): 1', 'Total quarto(s): Não'], 'zona-envolvente': ['Aeroporto', 'Ampla Oferta de Serviços', 'Áreas de Lazer Infantil', 'Auto-Estrada', 'Banco', 'Biblioteca', 'Bombeiros', 'Campo', 'Centro Comercial', 'Centro da Cidade', 'Comércio Tradicional', 'Escola', 'Espaços Verdes', 'Estação Ferroviária', 'Estação Rodoviária', 'Estacionamento', 'Estacionamento Público', 'Excelentes Acessos', 'Farmácia', 'Ginásio', 'Hipermercado', 'Hospital', 'Mercado', 'Metro', 'Perto da praia', 'Piscinas', 'Polícia', 'Posto de Combustível', 'Praça Táxis', 'Transportes Públicos', 'Universidade', 'Zona Comercial', 'Zona Histórica', 'Zona Industrial'], 'equipamentos': ['Ar Condicionado', 'Bomba de calor', 'Elevador', 'Exaustor', 'Forno', 'Frigorífico', 'Isolamento Acústico', 'Isolamento Térmico', 'Máquina de Lavar Louça', 'Microondas', 'Placa Vitrocerâmica', 'Poliban/Base de Duche', 'Video Porteiro', 'Vidros Duplos'], 'conforto-e-lazer': ['Contemporâneo', 'Cosmopolita', 'Histórico', 'Luz Natural', 'Praia', 'Saudável'], 'extras': ['Piso: 2'], 'areas': ['Área Bruta: 35.60', 'Área Útil: 35.60'], 'infraestruturas': ['Arrecadação']};{'lat': '41.14649', 'long': '-8.6101'};https://gespub.casa.sapo.pt/v3/webinterface/client/counter.aspx?c=1&p=1059951&s=0&ps=1&SA=13&TW=190&MCA=1&BU=1&l=https://casa.sapo.pt/comprar-apartamento-t0-porto-cedofeita-santo-ildefonso-se-miragaia-sao-nicolau-e-vitoria-cedofeita-(santo-ildefonso)-6e719a83-f09c-11f0-9e61-060000000056.html?g3pid=1059951;284.800 €;Dils Portugal
Apartamento T2 para comprar no Porto;{'ESTADO': 'Em projecto', 'ÁREA ÚTIL': '94m²', 'ÁREA BRUTA': '97m²', 'REFERÊNCIA': 'CasaSAPO_36221', 'CERTIFICAÇÃO ENERGÉTICA': 'D', 'VISUALIZAÇÕES': '1 688', 'CLIQUES': '4', 'PUBLICADO EM': '14/01/2026'};{'divisoes': ['Casa(s) de Banho: 2', 'Sala(s): 1', 'Total quarto(s): 2', 'Varandas'], 'zona-envolvente': ['Aeroporto', 'Ampla Oferta de Serviços', 'Áreas de Lazer Infantil', 'Auto-Estrada', 'Banco', 'Biblioteca', 'Bombeiros', 'Campo', 'Centro Comercial', 'Centro da Cidade', 'Comércio Tradicional', 'Escola', 'Espaços Verdes', 'Estação Ferroviária', 'Estação Rodoviária', 'Estacionamento', 'Estacionamento Público', 'Excelentes Acessos', 'Farmácia', 'Ginásio', 'Hipermercado', 'Hospital', 'Mercado', 'Metro', 'Perto da praia', 'Piscinas', 'Polícia', 'Posto de Combustível', 'Praça Táxis', 'Transportes Públicos', 'Universidade', 'Zona Comercial', 'Zona Histórica', 'Zona Industrial'], 'equipamentos': ['Ar Condicionado', 'Bomba de calor', 'Elevador: 1', 'Exaustor', 'Forno', 'Frigorífico', 'Isolamento Acústico', 'Isolamento Térmico', 'Máquina de Lavar Louça', 'Microondas', 'Placa Vitrocerâmica', 'Poliban/Base de Duche', 'Video Porteiro', 'Vidros Duplos'], 'conforto-e-lazer': ['Contemporâneo', 'Cosmopolita', 'Histórico', 'Luz Natural', 'Praia', 'Saudável'], 'extras': ['Piso: 3'], 'areas': ['Área Bruta: 97.70', 'Área Útil: 94.20', 'Área Varanda: 3.50'], 'infraestruturas': ['Arrecadação']};{'lat': '41.14649', 'long': '-8.6101'};https://gespub.casa.sapo.pt/v3/webinterface/client/counter.aspx?c=1&p=1059952&s=0&ps=1&SA=13&TW=190&MCA=1&BU=1&l=https://casa.sapo.pt/comprar-apartamento-t2-porto-cedofeita-santo-ildefonso-se-miragaia-sao-nicolau-e-vitoria-cedofeita-(santo-ildefonso)-e58e7955-f09f-11f0-9e61-060000000056.html?g3pid=1059952;715.000 €;Dils Portugal
Apartamento T3 para comprar no Porto;{'ESTADO': 'Renovado', 'ÁREA ÚTIL': '117m²', 'ÁREA BRUTA': '132m²', 'ANO DE CONSTRUÇÃO': '1970', 'LICENÇA DE HABITAÇÃO': '40/78', 'REFERÊNCIA': 'CasaSAPO_APTEM013', 'CERTIFICAÇÃO ENERGÉTICA': 'C', 'VISUALIZAÇÕES': '2 510', 'CLIQUES': '38', 'PUBLICADO EM': 'há mais de um mês'};{'divisoes': ['Casa de banho de serviço: 1', 'Casa de Banho Partilhada: 1', 'Casa de Banho Privativa: 1', 'Casa(s) de Banho: 3', 'Corredor: 1', 'Cozinha(s): 1', 'Despensa(s): 1', 'Hall de Entrada: 1', 'Hall de Quartos: 1', 'Lavandaria: 1', 'Número de pisos: 1', 'Sala(s): 1', 'Suite(s): 1', 'Total quarto(s): 3', 'Varandas: 1'], 'zona-envolvente': ['Aeroporto', 'Ampla Oferta de Serviços', 'Áreas de Lazer Infantil', 'Auto-Estrada', 'Banco', 'Biblioteca', 'Bombeiros', 'Centro Comercial', 'Centro da Cidade', 'Comércio Tradicional', 'Escola', 'Espaços Verdes', 'Estação Ferroviária', 'Estação Rodoviária', 'Estacionamento', 'Estacionamento Público', 'Excelentes Acessos', 'Farmácia', 'Ginásio', 'Hipermercado', 'Hospital', 'Mercado', 'Metro', 'Orientação Solar: Nascente/Poente', 'Posto de Combustível', 'Transportes Públicos', 'Vista para Cidade'], 'equipamentos': ['Ar Condicionado', 'Bomba de calor', 'Combinado', 'Elevador', 'Exaustor', 'Forno', 'Frigorífico', 'Gás Natural', 'Isolamento Acústico', 'Isolamento Térmico', 'Janelas Alumínio', 'Máquina de Lavar Louça', 'Microondas', 'Poliban/Base de Duche: 2', 'Porta Blindada', 'Roupeiros: 3', 'Roupeiros embutidos', 'Video Porteiro: 1', 'Vidros Duplos'], 'conforto-e-lazer': ['Contemporâneo', 'Cosmopolita', 'Luz Natural'], 'extras': ['Conservação: Excelente', 'Fim da construção: 1970-02-07', 'Piso: 1'], 'areas': ['Área Bruta: 132.50', 'Área Útil: 117.00'], 'infraestruturas': ['Acesso Mobilidade Reduzida', 'Acesso Pavimentado', 'Arrecadação: 1', 'Estacionamento c/ carregamento elétrico: 1', 'Estacionamento Interior: 1', 'Garagem']};{'lat': '41.1527793786', 'long': '-8.6786430078'};https://gespub.casa.sapo.pt/v3/webinterface/client/counter.aspx?c=1&p=1059857&s=0&ps=1&SA=13&TW=190&MCA=1&BU=1&l=https://casa.sapo.pt/comprar-apartamento-t3-porto-aldoar-foz-do-douro-e-nevogilde-dab04f9e-c6eb-11f0-9e61-060000000056.html?g3pid=1059857;850.000 €;IMOJOY Real Estate
Apartamento T4 Duplex para comprar no Porto;{'ESTADO': 'Novo', 'ÁREA ÚTIL': '304m²', 'ÁREA BRUTA': '322m²', 'REFERÊNCIA': 'CasaSAPO_SAVPRT11354_G (2)', 'CERTIFICAÇÃO ENERGÉTICA': 'B-', 'VISUALIZAÇÕES': '1 278', 'CLIQUES': '4', 'PUBLICADO EM': '13/01/2026'};{'divisoes': ['Casa de Banho Privativa: 4', 'Casa(s) de Banho: 4', 'Cozinha(s)', 'Despensa(s)', 'Hall de Entrada', 'Hall de Quartos', 'Lavabo: Não', 'Lavandaria', 'Número de pisos: 2', 'Sala(s): 1', 'Suite(s): 4', 'Total quarto(s): 4', 'Varandas: 1'], 'zona-envolvente': ['Áreas de Lazer Infantil', 'Banco', 'Centro da Cidade', 'Escola', 'Espaços Verdes', 'Estacionamento Público', 'Farmácia', 'Ginásio', 'Hipermercado', 'Orientação Solar: Sul/Poente', 'Polícia', 'Transportes Públicos', 'Universidade', 'Vista para Cidade'], 'equipamentos': ['Ar Condicionado', 'Caldeira', 'Elevador', 'Gás Canalizado', 'Placa Vitrocerâmica', 'Porta Blindada', 'Roupeiros', 'Video Porteiro', 'Vidros Duplos'], 'conforto-e-lazer': ['Luz Natural'], 'extras': ['Inicio da construção: 2023-01-01', 'Piso: Não'], 'areas': ['Área de Quarto: 15.40', 'Área de Quarto: 14.40', 'Área de Quarto: 24.20', 'Área de Quarto: 16.42', 'Área de Casa de Banho: 5.30', 'Área de Casa de Banho: 3.90', 'Área de Casa de Banho: 4.95', 'Área de Casa de Banho: 5.60', 'Área de Sala: 57.17', 'Área Bruta: 322.02', 'Área Bruta Privativa: 304.55', 'Área de Armazenamento: 7.52', 'Área de Cozinha: 17.32', 'Área Terraço: 14.89', 'Área Útil: 304.55', 'Área Varanda: 2.58'], 'servicos': ['Cozinha Equipada'], 'infraestruturas': ['Arrecadação: 1', 'Garagem: 3', 'Terraço']};{'lat': '41.1494712', 'long': '-8.6693143'};https://gespub.casa.sapo.pt/v3/webinterface/client/counter.aspx?c=1&p=1059830&s=0&ps=1&SA=13&TW=190&MCA=1&BU=1&l=https://casa.sapo.pt/comprar-apartamento-t4-porto-aldoar-foz-do-douro-e-nevogilde-foz-velha-(foz-do-douro)-188df9b2-f079-11f0-b7cf-060000000058.html?g3pid=1059830;1.490.000 €;Savills Portugal
Apartamento T3 para comprar no Porto;{'ESTADO': 'Em construção', 'ÁREA ÚTIL': '167m²', 'ÁREA BRUTA': '423m²', 'REFERÊNCIA': 'CasaSAPO_SAVPRT16014', 'CERTIFICAÇÃO ENERGÉTICA': 'A', 'VISUALIZAÇÕES': '3 037', 'CLIQUES': '23', 'PUBLICADO EM': 'há mais de um mês'};{'divisoes': ['Casa de Banho Privativa: 3', 'Casa(s) de Banho: 4', 'Cozinha(s)', 'Hall de Entrada', 'Hall de Quartos', 'Lavandaria', 'Número de pisos: 1', 'Sala(s): 1', 'Suite(s): 3', 'Total quarto(s): 3'], 'zona-envolvente': ['Escola', 'Transportes Públicos'], 'seguranca': ['Vídeo vigilância'], 'equipamentos': ['Alarme', 'Ar Condicionado', 'Bomba de calor', 'Combinado', 'Detector de Incêndio', 'Detector de Intrusão', 'Detector de Inundação', 'Domótica', 'Elevador: 2', 'Exaustor', 'Forno', 'Isolamento Acústico', 'Máquina de Lavar Louça', 'Microondas', 'Piso Radiante: elétrico', 'Placa de Indução', 'Vidros Duplos'], 'extras': ['Piso: Não'], 'areas': ['Área de Quarto: 23.00', 'Área de Quarto: 15.00', 'Área de Quarto: 16.00', 'Área de Casa de Banho: 6.00', 'Área de Casa de Banho: 4.00', 'Área de Casa de Banho: 3.00', 'Área de Casa de Banho: 3.00', 'Área de Sala: 39.00', 'Área Bruta: 423.00', 'Área Bruta Privativa: 167.00', 'Área do jardim: 256.00', 'Área Útil: 167.00'], 'infraestruturas': ['Arrecadação: 1', 'Garagem: 2', 'Jardim']};{'lat': '41.1606202955', 'long': '-8.6730816788'};https://gespub.casa.sapo.pt/v3/webinterface/client/counter.aspx?c=1&p=1059797&s=0&ps=1&SA=13&TW=190&MCA=1&BU=1&l=https://casa.sapo.pt/comprar-apartamento-t3-porto-aldoar-foz-do-douro-e-nevogilde-foz-(foz-do-douro)-afe2aad9-a399-11f0-b6a1-060000000058.html?g3pid=1059797;1.700.000 €;Savills Portugal
Apartamento T0 para comprar no Porto;{'ESTADO': 'Novo', 'ÁREA ÚTIL': '56m²', 'ÁREA BRUTA': '59m²', 'REFERÊNCIA': 'CasaSAPO_35620', 'CERTIFICAÇÃO ENERGÉTICA': 'B', 'VISUALIZAÇÕES': '1 655', 'CLIQUES': '15', 'PUBLICADO EM': '12/01/2026'};{'divisoes': ['Casa(s) de Banho: 1', 'Cozinha(s): 1', 'Hall de Entrada: 1', 'Open Space: 1', 'Varandas: 1', 'Sala(s): 1', 'Total quarto(s): Não'], 'zona-envolvente': ['Ampla Oferta de Serviços', 'Auto-Estrada', 'Banco', 'Biblioteca', 'Centro da Cidade', 'Centro de Saúde', 'Comércio Tradicional', 'Distância aeroporto: 12 kms', 'Distância estação comboio: 900 mts', 'Distância metro: 300 mts', 'Escola', 'Estação Ferroviária', 'Estação Rodoviária', 'Estacionamento', 'Estacionamento Público', 'Excelentes Acessos', 'Farmácia', 'Hospital', 'Mercado', 'Metro', 'Posto de Combustível', 'Praça Táxis', 'Transportes Públicos', 'Universidade', 'Zona Comercial', 'Zona Histórica'], 'equipamentos': ['Ar Condicionado', 'Caixilharia corte térmico', 'Combinado', 'Elevador: 1', 'Exaustor', 'Forno', 'Gás Canalizado', 'Gás Natural', 'Isolamento Acústico', 'Isolamento Térmico', 'Janelas Alumínio', 'Máquina de Lavar Louça', 'Microondas', 'Placa Vitrocerâmica', 'Poliban/Base de Duche: 1', 'Roupeiros', 'Roupeiros embutidos', 'Video Porteiro: 1', 'Vidros Duplos', 'Bomba de calor'], 'extras': ['Piso: 3'], 'areas': ['Área Bruta: 59.00', 'Área Útil: 56.00']};{'lat': '41.15091', 'long': '-8.60327'};https://gespub.casa.sapo.pt/v3/webinterface/client/counter.aspx?c=1&p=1059553&s=0&ps=1&SA=13&TW=190&MCA=1&BU=1&l=https://casa.sapo.pt/comprar-apartamento-t0-porto-bonfim-baixa-99ef43cd-c6f6-11f0-9e61-060000000056.html?g3pid=1059553;285.000 €;Dils Portugal
Apartamento T1 para comprar no Porto;{'ESTADO': 'Usado', 'ÁREA ÚTIL': '61m²', 'ÁREA BRUTA': '61m²', 'REFERÊNCIA': 'CasaSAPO_Sort22868', 'CERTIFICAÇÃO ENERGÉTICA': 'D', 'VISUALIZAÇÕES': '1 935', 'CLIQUES': '35', 'PUBLICADO EM': 'há mais de um mês'};{'divisoes': ['Total quarto(s): 1', 'Casa(s) de Banho: 1', 'Biblioteca', 'Sala(s): 1', 'Número de pisos: 1'], 'zona-envolvente': ['Vista para Rio', 'Vista para Cidade', 'Aeroporto', 'Bombeiros', 'Farmácia', 'Centro Comercial', 'Hipermercado', 'Mercado', 'Campo de Golfe', 'Centro da Cidade'], 'equipamentos': ['Vidros Duplos', 'Poliban/Base de Duche', 'Exaustor', 'Fogão', 'Forno', 'Frigorífico', 'Elevador'], 'areas': ['Área Útil: 61.00', 'Área Bruta: 61.00'], 'servicos': ['Água', 'Luz'], 'facilidades': ['Centro histórico']};{'lat': '41.1551735', 'long': '-8.6229393'};https://gespub.casa.sapo.pt/v3/webinterface/client/counter.aspx?c=1&p=1059457&s=0&ps=1&SA=13&TW=190&MCA=1&BU=1&l=https://casa.sapo.pt/comprar-apartamento-t1-porto-cedofeita-santo-ildefonso-se-miragaia-sao-nicolau-e-vitoria-860277bb-a3c3-11ef-9e61-060000000056.html?g3pid=1059457;375.000 €;Sortami - Mediação Imobiliária Lda
