descricao;dados_imovel;caracteristicas;coordenadas;link;preco;anunciante
Apartamento T2 para comprar no Porto;{'ESTADO': 'Usado', 'ÁREA BRUTA': '84m²', 'ANO DE CONSTRUÇÃO': '2026', 'REFERÊNCIA': 'CasaSAPO_125511099-40', 'CERTIFICAÇÃO ENERGÉTICA': 'Isento', 'VISUALIZAÇÕES': '138', 'CLIQUES': '6', 'PUBLICADO EM': 'há mais de um mês'};{'divisoes': ['Número de pisos: 1', 'Total quarto(s): 2'], 'extras': ['Fim da construção: 2026-01-01'], 'areas': ['Área Bruta: 84.00', 'Área de Terreno: 88.00']};{'lat': '41.16791', 'long': '-8.618562'};https://casa.sapo.pt/comprar-apartamento-t2-porto-paranhos-67b5b1e4-da49-11ef-8add-060000000054.html;339.900 €;RE/MAX Talent - Maxgroup
Apartamento T1 para comprar no Porto;{'ESTADO': 'Em construção', 'ÁREA ÚTIL': '58m²', 'ÁREA BRUTA': '62m²', 'REFERÊNCIA': 'CasaSAPO_IMM3-12-25-3.4AA', 'CERTIFICAÇÃO ENERGÉTICA': 'A', 'VISUALIZAÇÕES': '80', 'CLIQUES': '10', 'PUBLICADO EM': 'há mais de um mês'};{'divisoes': ['Total quarto(s): 1', 'Casa(s) de Banho: 1', 'Número de pisos: 1', 'Biblioteca', 'Sala(s): 1'], 'zona-envolvente': ['Transportes Públicos', 'Bombeiros', 'Farmácia', 'Centro Comercial', 'Hipermercado', 'Mercado'], 'equipamentos': ['Porta Blindada', 'Video Porteiro', 'Vidros Duplos', 'Isolamento Térmico', 'Isolamento Acústico', 'Ar Condicionado', 'Termoacumulador', 'Exaustor', 'Fogão', 'Combinado', 'Máquina de Lavar Louça', 'Microondas', 'Fogão Eléctrico', 'Elevador'], 'finalidade': ['Comercial'], 'areas': ['Área Útil: 58.40', 'Área Bruta: 62.40', 'Área de Terreno: 4.00'], 'servicos': ['Água', 'Luz'], 'infraestruturas': ['Garagem']};{'lat': '41.174673', 'long': '-8.6066605'};https://casa.sapo.pt/comprar-apartamento-t1-porto-paranhos-278177d5-99b0-11f0-8add-060000000054.html;290.000 €;IMMOPO Real Estate
Apartamento T1 para comprar no Porto;{'ESTADO': 'Em construção', 'ÁREA ÚTIL': '53m²', 'ÁREA BRUTA': '57m²', 'REFERÊNCIA': 'CasaSAPO_Sort23311', 'CERTIFICAÇÃO ENERGÉTICA': 'A', 'VISUALIZAÇÕES': '169', 'CLIQUES': '8', 'PUBLICADO EM': 'há mais de um mês'};{'divisoes': ['Total quarto(s): 1', 'Casa(s) de Banho: 1', 'Número de pisos: 1', 'Varandas', 'Biblioteca', 'Sala(s): 1'], 'zona-envolvente': ['Vista para Cidade', 'Aeroporto', 'Transportes Públicos', 'Bombeiros', 'Farmácia', 'Centro Comercial', 'Hipermercado', 'Mercado', 'Centro da Cidade'], 'equipamentos': ['Porta Blindada', 'Roupeiros', 'Video Porteiro', 'Vidros Duplos', 'Exaustor', 'Frigorífico', 'Elevador'], 'finalidade': ['Comercial'], 'areas': ['Área Útil: 53.00', 'Área Bruta: 57.00'], 'servicos': ['Água', 'Luz'], 'infraestruturas': ['Garagem'], 'facilidades': ['Centro histórico']};{'lat': '41.1787831749', 'long': '-8.6184310913'};https://casa.sapo.pt/comprar-apartamento-t1-porto-paranhos-1c3e342f-f96a-11ef-9e61-060000000056.html;255.000 €;Sortami - Mediação Imobiliária Lda
Apartamento T3 para comprar no Porto;{'ESTADO': 'Novo', 'ÁREA ÚTIL': '126m²', 'ÁREA BRUTA': '138m²', 'REFERÊNCIA': 'CasaSAPO_20890', 'CERTIFICAÇÃO ENERGÉTICA': 'A', 'VISUALIZAÇÕES': '2 516', 'CLIQUES': '44', 'PARTILHAS': '1', 'PUBLICADO EM': 'há mais de um mês'};{'divisoes': ['Casa(s) de Banho: 3', 'Cozinha(s)', 'Hall de Entrada', 'Hall de Quartos', 'Kitchenette', 'Sala(s): 1', 'Total quarto(s): 3', 'Varandas'], 'zona-envolvente': ['Ampla Oferta de Serviços', 'Banco', 'Escola', 'Espaços Verdes', 'Estação Ferroviária', 'Excelentes Acessos', 'Farmácia', 'Metro', 'Orientação Solar: Poente/Norte/Nascente', 'Transportes Públicos', 'Zona Comercial'], 'equipamentos': ['Bomba de calor', 'Caixilharia corte térmico', 'Combinado', 'Elevador: 2', 'Forno', 'Máquina de Lavar Louça', 'Placa Vitrocerâmica', 'Porta Alta Segurança', 'Pré-instalação ar condicionado', 'Roupeiros: 2', 'Video Porteiro', 'Vidros Duplos'], 'extras': ['Piso: 3'], 'areas': ['Área de Quarto: 17.15', 'Área de Quarto: 14.66', 'Área de Quarto: 10.93', 'Área de Casa de Banho: 2.40', 'Área de Casa de Banho: 5.01', 'Área de Sala: 31.84', 'Área Bruta: 138.00', 'Área de Cozinha: 10.40', 'Área de Terreno: 14.00', 'Área Hall de Entrada: 8.11', 'Área Útil: 126.00', 'Área Varanda: 13.28'], 'infraestruturas': ['Arrecadação', 'Garagem: 1']};{'lat': '41.15101', 'long': '-8.59305'};https://casa.sapo.pt/comprar-apartamento-t3-porto-bonfim-centro-6171591a-a8c7-11ef-8add-060000000054.html;490.000 €;Predial Parque - Sociedade de Mediação Imobiliária, Lda.
Apartamento T4 para comprar no Porto;{'ESTADO': 'Recuperado', 'ÁREA BRUTA': '153m²', 'LICENÇA DE HABITAÇÃO': '111111111111111111', 'REFERÊNCIA': 'CasaSAPO_PC_9560', 'CERTIFICAÇÃO ENERGÉTICA': 'B-', 'VISUALIZAÇÕES': '1 061', 'CLIQUES': '23', 'PUBLICADO EM': 'há mais de um mês'};{'divisoes': ['Casa(s) de Banho: 3', 'Sala(s): 1', 'Total quarto(s): 4'], 'zona-envolvente': ['Auto-Estrada', 'Centro da Cidade', 'Escola', 'Espaços Verdes', 'Farmácia', 'Hipermercado', 'Polícia', 'Transportes Públicos'], 'equipamentos': ['Elevador'], 'extras': ['Piso: 4'], 'areas': ['Área Bruta: 153.00'], 'infraestruturas': ['Garagem: 1']};{'lat': '41.1574184771', 'long': '-8.6235180155'};https://casa.sapo.pt/comprar-apartamento-t4-porto-cedofeita-santo-ildefonso-se-miragaia-sao-nicolau-e-vitoria-85e36a44-478b-11ec-a1b6-060000000053.html;595.000 €;PortoCapital - Sociedade de Mediação Imobiliária, Lda
Apartamento T1+1 para comprar no Porto;{'ESTADO': 'Novo', 'ÁREA ÚTIL': '94m²', 'ÁREA BRUTA': '121m²', 'REFERÊNCIA': 'CasaSAPO_DO3186_17PS (2)', 'CERTIFICAÇÃO ENERGÉTICA': 'C', 'VISUALIZAÇÕES': '129', 'CLIQUES': '10', 'PUBLICADO EM': 'há mais de um mês'};{'divisoes': ['Casa(s) de Banho: 1', 'Total quarto(s): 1', 'Total quarto(s) interiores: 1'], 'equipamentos': ['Elevador', 'Pré-instalação ar condicionado', 'Roupeiros'], 'extras': ['Piso: 5'], 'areas': ['Área Bruta: 121.00', 'Área Útil: 94.00'], 'infraestruturas': ['Garagem: 1', 'Logradouro']};{'lat': '41.1557866605', 'long': '-8.60455709'};https://casa.sapo.pt/comprar-apartamento-t1-porto-cedofeita-santo-ildefonso-se-miragaia-sao-nicolau-e-vitoria-1bea2558-9561-11f0-8add-060000000054.html;470.500 €;100 DOMUS
Apartamento T2 para comprar no Porto;{'ESTADO': 'Em construção', 'ÁREA ÚTIL': '129m²', 'ÁREA BRUTA': '139m²', 'REFERÊNCIA': 'CasaSAPO_APA_53674_A1.2', 'CERTIFICAÇÃO ENERGÉTICA': 'A', 'VISUALIZAÇÕES': '296', 'CLIQUES': '10', 'PUBLICADO EM': 'há mais de um mês'};{'divisoes': ['Casa(s) de Banho: 3', 'Sala(s): 1', 'Total quarto(s): 2'], 'zona-envolvente': ['Aeroporto', 'Ampla Oferta de Serviços', 'Auto-Estrada', 'Biblioteca', 'Bombeiros', 'Centro Comercial', 'Centro da Cidade', 'Centro de Saúde', 'Comércio Tradicional', 'Escola', 'Espaços Verdes', 'Excelentes Acessos', 'Farmácia', 'Ginásio', 'Hipermercado', 'Hospital', 'Mercado', 'Metro', 'Piscinas', 'Polícia', 'Posto de Combustível', 'Transportes Públicos'], 'seguranca': ['Vídeo vigilância'], 'equipamentos': ['Água Quente Solar', 'Ar Condicionado', 'Caixilharia corte térmico', 'Combinado', 'Detector de Incêndio', 'Detector de Inundação', 'Domótica', 'Elevador', 'Exaustor', 'Forno', 'Máquina de Lavar Louça', 'Microondas', 'Painéis Fotovoltaicos', 'Piso Radiante: elétrico', 'Placa de Indução', 'Video Porteiro'], 'extras': ['Piso: 1'], 'areas': ['Área Bruta: 139.13', 'Área Útil: 129.55'], 'infraestruturas': ['Arrecadação', 'Garagem: 2', 'Ginásio', 'Piscina', 'Salão de Festas']};{'lat': '41.1640524405', 'long': '-8.6699295044'};https://casa.sapo.pt/comprar-apartamento-t2-porto-aldoar-foz-do-douro-e-nevogilde-nevogilde-bfa5f12f-9df5-11f0-b6a1-060000000058.html;1.050.000 €;Garvetur
Apartamento para comprar no Porto;{'ESTADO': 'Em construção', 'ÁREA ÚTIL': '1 862m²', 'ÁREA BRUTA': '1 862m²', 'REFERÊNCIA': 'CasaSAPO_E460', 'CERTIFICAÇÃO ENERGÉTICA': 'A', 'VISUALIZAÇÕES': '205', 'CLIQUES': '14', 'PUBLICADO EM': 'há mais de um mês'};{'divisoes': ['Número de pisos: 3'], 'zona-envolvente': ['Escola', 'Espaços Verdes', 'Farmácia', 'Transportes Públicos'], 'equipamentos': ['Elevador'], 'extras': ['Conservação: Excelente'], 'areas': ['Área de Terreno: 201.08'], 'infraestruturas': ['Garagem']};{'lat': '41.16461', 'long': '-8.67096'};https://casa.sapo.pt/comprar-apartamento-porto-aldoar-foz-do-douro-e-nevogilde-0f4b0ae2-a434-11f0-8add-060000000054.html;1.050.000 €;Imobiliária Pedro Ramos Pinto
Apartamento T0 para comprar no Porto;{'ESTADO': 'Em construção', 'ÁREA ÚTIL': '71m²', 'ÁREA BRUTA': '102m²', 'REFERÊNCIA': 'CasaSAPO_IMM-26-23', 'CERTIFICAÇÃO ENERGÉTICA': 'Isento', 'VISUALIZAÇÕES': '731', 'CLIQUES': '20', 'PUBLICADO EM': 'há mais de um mês'};{'divisoes': ['Total quarto(s): Não', 'Casa(s) de Banho: 3', 'Número de pisos: 1'], 'equipamentos': ['Isolamento Térmico', 'Isolamento Acústico', 'Vidros Duplos', 'Barbecue', 'Combinado', 'Exaustor', 'Máquina de Lavar Louça', 'Jacuzzi'], 'areas': ['Área Útil: 71.70', 'Área Bruta: 102.20', 'Área de Terreno: 30.50'], 'servicos': ['Água', 'Luz', 'Internet Disponível'], 'infraestruturas': ['Terraço']};{'lat': '41.1561779', 'long': '-8.651652'};https://casa.sapo.pt/comprar-apartamento-t0-porto-lordelo-do-ouro-e-massarelos-ead40479-aa68-11ed-adb9-060000000054.html;420.000 €;IMMOPO Real Estate
Apartamento T1 para comprar no Porto;{'ESTADO': 'Novo', 'ÁREA ÚTIL': '49m²', 'REFERÊNCIA': 'CasaSAPO_BLO_346_B', 'CERTIFICAÇÃO ENERGÉTICA': 'A+', 'VISUALIZAÇÕES': '61', 'CLIQUES': '8', 'PUBLICADO EM': 'há mais de um mês'};{'divisoes': ['Casa(s) de Banho: 1', 'Total quarto(s): 1'], 'zona-envolvente': ['Centro da Cidade', 'Espaços Verdes', 'Hipermercado', 'Transportes Públicos'], 'extras': ['Conservação: Excelente'], 'areas': ['Área Útil: 49.80']};{'lat': '41.1565289721', 'long': '-8.6126539333'};https://casa.sapo.pt/comprar-apartamento-t1-porto-cedofeita-santo-ildefonso-se-miragaia-sao-nicolau-e-vitoria-f9d3c7a6-6ef8-11f0-a463-060000000052.html;336.700 €;Tranquildiscovery
Apartamento T1+1 para comprar no Porto;{'ESTADO': 'Em construção', 'ÁREA ÚTIL': '53m²', 'REFERÊNCIA': 'CasaSAPO_APA_7104_F', 'CERTIFICAÇÃO ENERGÉTICA': 'Isento', 'VISUALIZAÇÕES': '518', 'CLIQUES': '22', 'PARTILHAS': '4', 'PUBLICADO EM': 'há mais de um mês'};{'divisoes': ['Casa(s) de Banho: 2', 'Lavabo', 'Número de pisos: 3', 'Sala(s): 1', 'Total quarto(s): 1', 'Total quarto(s) interiores: 1'], 'zona-envolvente': ['Auto-Estrada', 'Centro da Cidade', 'Escola', 'Espaços Verdes', 'Farmácia', 'Hipermercado', 'Polícia', 'Transportes Públicos'], 'equipamentos': ['Elevador'], 'areas': ['Área Útil: 53.20'], 'infraestruturas': ['Garagem: 1']};{'lat': '41.1748096', 'long': '-8.6046796089'};https://casa.sapo.pt/comprar-apartamento-t1-porto-paranhos-d8189287-1f5e-11ef-bf55-060000000056.html;225.900 €;Lince Real Estate
Apartamento T2 para comprar no Porto;{'ESTADO': 'Em construção', 'ÁREA ÚTIL': '80m²', 'ÁREA BRUTA': '82m²', 'REFERÊNCIA': 'CasaSAPO_IMM2-76-25-F', 'CERTIFICAÇÃO ENERGÉTICA': 'B', 'VISUALIZAÇÕES': '111', 'CLIQUES': '11', 'PUBLICADO EM': 'há mais de um mês'};{'divisoes': ['Total quarto(s): 2', 'Casa(s) de Banho: 2', 'Número de pisos: 1'], 'zona-envolvente': ['Vista para Cidade', 'Aeroporto', 'Transportes Públicos', 'Farmácia', 'Centro da Cidade'], 'equipamentos': ['Porta Blindada', 'Roupeiros', 'Vidros Duplos', 'Isolamento Térmico', 'Isolamento Acústico', 'Ar Condicionado', 'Exaustor', 'Forno', 'Combinado', 'Máquina de Lavar Louça', 'Microondas', 'Placa Vitrocerâmica', 'Elevador'], 'finalidade': ['Comercial'], 'areas': ['Área Útil: 80.18', 'Área Bruta: 82.12', 'Área de Terreno: 1.94'], 'infraestruturas': ['Garagem']};{'lat': '41.1625241249', 'long': '-8.6188945288'};https://casa.sapo.pt/comprar-apartamento-t2-porto-cedofeita-santo-ildefonso-se-miragaia-sao-nicolau-e-vitoria-00edeea9-8f79-11f0-8add-060000000054.html;425.000 €;IMMOPO Real Estate
Apartamento T2 para comprar no Porto;{'ESTADO': 'Usado', 'ÁREA BRUTA': '84m²', 'ANO DE CONSTRUÇÃO': '2026', 'REFERÊNCIA': 'CasaSAPO_125511099-37', 'CERTIFICAÇÃO ENERGÉTICA': 'Isento', 'VISUALIZAÇÕES': '134', 'CLIQUES': '10', 'PUBLICADO EM': 'há mais de um mês'};{'divisoes': ['Número de pisos: 1', 'Total quarto(s): 2'], 'extras': ['Fim da construção: 2026-01-01'], 'areas': ['Área Bruta: 84.00', 'Área de Terreno: 89.00']};{'lat': '41.16791', 'long': '-8.618562'};https://casa.sapo.pt/comprar-apartamento-t2-porto-paranhos-42d7a059-da49-11ef-8add-060000000054.html;325.900 €;RE/MAX Talent - Maxgroup
Apartamento T1 para comprar no Porto;{'ESTADO': 'Novo', 'ÁREA ÚTIL': '60m²', 'ÁREA BRUTA': '91m²', 'ANO DE CONSTRUÇÃO': '2023', 'REFERÊNCIA': 'CasaSAPO_ZMPT558054', 'CERTIFICAÇÃO ENERGÉTICA': 'Isento', 'VISUALIZAÇÕES': '454', 'CLIQUES': '36', 'PUBLICADO EM': 'há mais de um mês'};{'divisoes': ['Casa(s) de Banho: 1', 'Número de pisos: 1', 'Total quarto(s): 1'], 'extras': ['Fim da construção: 2023-01-01'], 'areas': ['Área Útil: 60.00', 'Área Bruta: 91.00']};{'lat': '41.1520801787', 'long': '-8.6064246878'};https://casa.sapo.pt/comprar-apartamento-t1-porto-cedofeita-santo-ildefonso-se-miragaia-sao-nicolau-e-vitoria-0ae59854-ff02-11ed-adb9-060000000054.html;"250.000 €
260.000 €
-3,85%";Zomeit
Duplex T3+1 para comprar no Porto;{'ESTADO': 'Em construção', 'ÁREA ÚTIL': '156m²', 'ÁREA BRUTA': '158m²', 'REFERÊNCIA': 'CasaSAPO_APA_2863_D', 'CERTIFICAÇÃO ENERGÉTICA': 'A+', 'VISUALIZAÇÕES': '198', 'CLIQUES': '14', 'PUBLICADO EM': 'há mais de um mês'};{'divisoes': ['Casa(s) de Banho: 3', 'Cozinha(s)', 'Hall de Quartos', 'Sala(s): 1', 'Total quarto(s): 3', 'Total quarto(s) interiores: 1'], 'zona-envolvente': ['Ampla Oferta de Serviços', 'Áreas de Lazer Infantil', 'Auto-Estrada', 'Centro da Cidade', 'Centro de Saúde', 'Comércio Tradicional', 'Distância metro: 700m', 'Escola', 'Espaços Verdes', 'Estação Ferroviária', 'Estação Rodoviária', 'Estacionamento Público', 'Excelentes Acessos', 'Farmácia', 'Ginásio', 'Hipermercado', 'Hospital', 'Metro', 'Orientação Solar: Sul/Poente', 'Polícia', 'Praça Táxis', 'Transportes Públicos', 'Universidade', 'Vista para Cidade', 'Zona Comercial'], 'seguranca': ['CCTV'], 'equipamentos': ['Caixilharia corte térmico', 'Carregamento eléctrico de veículos', 'Elevador', 'Exaustor', 'Forno', 'Isolamento Acústico', 'Isolamento Térmico', 'Microondas', 'Placa Vitrocerâmica', 'Pré-instalação ar condicionado', 'Roupeiros embutidos', 'Video Porteiro', 'Vidros Duplos'], 'extras': ['Piso: Não'], 'areas': ['Área Bruta: 158.20', 'Área Útil: 156.90'], 'infraestruturas': ['Garagem: 2']};{'lat': '41.155510346', 'long': '-8.5929716635'};https://casa.sapo.pt/comprar-duplex-t3-porto-campanha-f0a53841-a81d-11f0-9e61-060000000056.html;475.000 €;Entreparedes Real Estate
Apartamento T4 Triplex para comprar no Porto;{'ESTADO': 'Usado', 'ÁREA ÚTIL': '150m²', 'ÁREA BRUTA': '220m²', 'REFERÊNCIA': 'CasaSAPO_APA_14064', 'CERTIFICAÇÃO ENERGÉTICA': 'D', 'VISUALIZAÇÕES': '472', 'CLIQUES': '36', 'PUBLICADO EM': 'há mais de um mês'};{'divisoes': ['Casa(s) de Banho: 4', 'Lavabo', 'Número de pisos: 3', 'Sala(s): 2', 'Total quarto(s): 4'], 'zona-envolvente': ['Auto-Estrada', 'Centro da Cidade', 'Escola', 'Espaços Verdes', 'Farmácia', 'Hipermercado', 'Polícia', 'Transportes Públicos'], 'equipamentos': ['Elevador'], 'extras': ['Edifício', 'Piso: 2', 'Conservação: Em Uso'], 'areas': ['Área Bruta: 220.00', 'Área Útil: 150.00'], 'infraestruturas': ['Garagem']};{'lat': '41.1567254429', 'long': '-8.6767799206'};https://casa.sapo.pt/comprar-apartamento-t4-porto-aldoar-foz-do-douro-e-nevogilde-avenida-brasil-(nevogilde)-f5d873f4-5022-11f0-a463-060000000052.html;"990.000 €
1.100.000 €
-10%";Roquette Leitão & Associados
Apartamento T2 para comprar no Porto;{'ESTADO': 'Novo', 'ÁREA ÚTIL': '84m²', 'ÁREA BRUTA': '96m²', 'REFERÊNCIA': 'CasaSAPO_21190', 'CERTIFICAÇÃO ENERGÉTICA': 'B', 'VISUALIZAÇÕES': '195', 'CLIQUES': '11', 'PUBLICADO EM': 'há mais de um mês'};{'divisoes': ['Casa(s) de Banho: 2', 'Open Space', 'Sala(s): 1', 'Total quarto(s): 2'], 'zona-envolvente': ['Ampla Oferta de Serviços', 'Áreas de Lazer Infantil', 'Auto-Estrada', 'Banco', 'Centro Comercial', 'Comércio Tradicional', 'Distância metro: 100m', 'Escola', 'Espaços Verdes', 'Estação Ferroviária', 'Estação Rodoviária', 'Excelentes Acessos', 'Farmácia', 'Ginásio', 'Hipermercado', 'Metro', 'Posto de Combustível', 'Transportes Públicos', 'Zona Comercial'], 'equipamentos': ['Ar Condicionado', 'Combinado', 'Elevador: 2', 'Forno', 'Máquina de Lavar Louça', 'Microondas', 'Placa Vitrocerâmica', 'Roupeiros'], 'extras': ['Piso: 8'], 'areas': ['Área Bruta: 96.19', 'Área Útil: 84.19'], 'infraestruturas': ['Garagem: 1']};{'lat': '41.15924', 'long': '-8.58366'};https://casa.sapo.pt/comprar-apartamento-t2-porto-campanha-antas-7462b9f6-4160-11f0-8add-060000000054.html;378.855 €;Predial Parque - Sociedade de Mediação Imobiliária, Lda.
Apartamento T3 para comprar no Porto;{'ESTADO': 'Em construção', 'ÁREA ÚTIL': '180m²', 'ÁREA BRUTA': '199m²', 'REFERÊNCIA': 'CasaSAPO_APA_14046_B2.2Brown', 'CERTIFICAÇÃO ENERGÉTICA': 'A+', 'VISUALIZAÇÕES': '606', 'CLIQUES': '9', 'PUBLICADO EM': 'há mais de um mês'};{'divisoes': ['Casa de banho de serviço', 'Casa de Banho Partilhada', 'Casa de Banho Privativa', 'Closet', 'Corredor', 'Hall de Entrada', 'Hall de Quartos', 'Lavabo', 'Lavandaria', 'Sala(s): 1', 'Suite(s)', 'Telhado Verde', 'Total quarto(s): 3', 'Varandas', 'Casa(s) de Banho: 4'], 'zona-envolvente': ['Ampla Oferta de Serviços', 'Áreas de Lazer Infantil', 'Banco', 'Centro Comercial', 'Centro da Cidade', 'Comércio Tradicional', 'Distância do Mar: 500m', 'Distância metro', 'Escola', 'Espaços Verdes', 'Estacionamento', 'Estacionamento Público', 'Excelentes Acessos', 'Farmácia', 'Ginásio', 'Hipermercado', 'Mercado', 'Metro', 'Orientação Solar: Nascente/Poente/Sul', 'Perto da praia', 'Polícia', 'Transportes Públicos', 'Universidade', 'Vista para Mar', 'Vista para Praia', 'Zona Comercial'], 'seguranca': ['CCTV', 'Portaria'], 'equipamentos': ['Água Quente Solar', 'Alarme', 'Aquecimento autónomo', 'Aquecimento Central', 'Ar Condicionado', 'Detector de Incêndio', 'Estores Electricos', 'Forno', 'Isolamento Acústico', 'Jacuzzi', 'Máquina de Lavar Roupa', 'Microondas', 'Painéis Fotovoltaicos', 'Toalheiros Aquecidos', 'Vidros Duplos'], 'conforto-e-lazer': ['Luz Natural', 'Praia'], 'extras': ['Conservação: Excelente', 'Piso: 2'], 'areas': ['Área Bruta: 199.00', 'Área de Terreno: 19.00', 'Área Útil: 180.00', 'Área de Quarto: 23.00', 'Área de Quarto: 15.00', 'Área de Quarto: 17.00', 'Área de Casa de Banho: 3.00', 'Área de Casa de Banho: 5.00', 'Área de Casa de Banho: 3.00', 'Área de Casa de Banho: 5.00', 'Área de Sala: 50.00'], 'infraestruturas': ['Garagem']};{'lat': '41.1577305824', 'long': '-8.6731388821'};https://casa.sapo.pt/comprar-apartamento-t3-porto-aldoar-foz-do-douro-e-nevogilde-foz-(nevogilde)-1b5a4e8e-46be-4e24-892e-f0f6d24ec447.html;1.550.000 €;Roquette Leitão & Associados
Apartamento T3 para comprar no Porto;{'ESTADO': 'Novo', 'ÁREA ÚTIL': '129m²', 'ÁREA BRUTA': '139m²', 'ANO DE CONSTRUÇÃO': '2026', 'REFERÊNCIA': 'CasaSAPO_FL200_AI', 'CERTIFICAÇÃO ENERGÉTICA': 'A', 'VISUALIZAÇÕES': '990', 'CLIQUES': '22', 'PUBLICADO EM': 'há mais de um mês'};{'divisoes': ['Casa de banho de serviço', 'Hall de Entrada', 'Hall de Quartos', 'Lavandaria', 'Open Space', 'Sala(s) de Jantar', 'Varandas', 'Casa(s) de Banho: 3', 'Sala(s): 2', 'Total quarto(s): 3', 'Casa de Banho Partilhada', 'Closet', 'Cozinha(s)', 'Suite(s)'], 'zona-envolvente': ['Escola', 'Espaços Verdes', 'Estação Ferroviária', 'Estação Rodoviária', 'Excelentes Acessos', 'Hipermercado', 'Hospital', 'Piscinas', 'Transportes Públicos', 'Zona Comercial', 'Centro Comercial', 'Distância estação comboio', 'Farmácia', 'Metro'], 'equipamentos': ['Ar Condicionado', 'Elevador', 'Estores Electricos', 'Isolamento Acústico', 'Máquina de Lavar Louça', 'Porta Alta Segurança', 'Porta Blindada', 'Vidros Duplos', 'Bomba de calor', 'Domótica', 'Frigorífico', 'Porta automática', 'Roupeiros', 'Video Porteiro'], 'conforto-e-lazer': ['Luz Natural'], 'extras': ['Piso: 5', 'Conservação: Excelente', 'Fim da construção: 2026-06-30'], 'areas': ['Área Varanda: 6.00', 'Área Bruta: 139.00', 'Área Útil: 129.00', 'Área de Quarto: 11.00', 'Área de Quarto: 21.33', 'Área de Quarto: 13.00', 'Área de Casa de Banho: 2.10', 'Área de Casa de Banho: 4.61', 'Área de Casa de Banho: 3.32', 'Área de Sala: 29.00', 'Área de Sala: 7.24'], 'servicos': ['Cozinha Equipada'], 'infraestruturas': ['Acesso Mobilidade Reduzida', 'Arrecadação', 'Garagem', 'Jardim', 'Terraço']};{'lat': '41.15101', 'long': '-8.59305'};https://casa.sapo.pt/comprar-apartamento-t3-porto-bonfim-0d86b9dd-bbdf-11ef-9e0e-060000000057.html;560.000 €;Firm Living - Real Estate
Apartamento T2 para comprar no Porto;{'ESTADO': 'Usado', 'ÁREA ÚTIL': '96m²', 'ÁREA BRUTA': '115m²', 'REFERÊNCIA': 'CasaSAPO_ZMPT578238', 'CERTIFICAÇÃO ENERGÉTICA': 'C', 'VISUALIZAÇÕES': '262', 'CLIQUES': '50', 'PUBLICADO EM': 'há mais de um mês'};{'divisoes': ['Casa(s) de Banho: 2', 'Número de pisos: 1', 'Total quarto(s): 2'], 'areas': ['Área Útil: 96.00', 'Área Bruta: 115.00']};{'lat': '41.1586266752', 'long': '-8.6464772376'};https://casa.sapo.pt/comprar-apartamento-t2-porto-lordelo-do-ouro-e-massarelos-a1122edc-540e-11f0-8add-060000000054.html;"385.000 €
399.500 €
-3,63%";Zomeit
Apartamento T3 para comprar no Porto;{'ESTADO': 'Em construção', 'ÁREA ÚTIL': '130m²', 'ÁREA BRUTA': '152m²', 'REFERÊNCIA': 'CasaSAPO_APA_794_J', 'CERTIFICAÇÃO ENERGÉTICA': 'A', 'VISUALIZAÇÕES': '265', 'CLIQUES': '15', 'PUBLICADO EM': 'há mais de um mês'};{'divisoes': ['Lavabo', 'Sala(s): 1', 'Total quarto(s): 3', 'Casa(s) de Banho: 3'], 'zona-envolvente': ['Centro da Cidade', 'Escola', 'Espaços Verdes', 'Farmácia', 'Hipermercado', 'Transportes Públicos'], 'equipamentos': ['Elevador'], 'extras': ['Piso: 1'], 'areas': ['Área Bruta: 152.00', 'Área Útil: 130.00'], 'infraestruturas': ['Garagem']};{'lat': '41.16687', 'long': '-8.61872'};https://casa.sapo.pt/comprar-apartamento-t3-porto-paranhos-carvalhido-74f9fe66-da52-11ef-9e61-060000000056.html;675.000 €;INVEST CONSULTING
Apartamento T2 para comprar no Porto;{'ESTADO': 'Em construção', 'ÁREA ÚTIL': '109m²', 'ÁREA BRUTA': '159m²', 'REFERÊNCIA': 'CasaSAPO_DO3243ID', 'CERTIFICAÇÃO ENERGÉTICA': 'A', 'VISUALIZAÇÕES': '212', 'CLIQUES': '13', 'PUBLICADO EM': 'há mais de um mês'};{'divisoes': ['Casa(s) de Banho: 2', 'Total quarto(s): 2'], 'equipamentos': ['Ar Condicionado', 'Caixilharia corte térmico', 'Combinado', 'Detector de Incêndio', 'Elevador', 'Exaustor', 'Forno', 'Máquina de Lavar Louça', 'Microondas', 'Painéis Solares', 'Placa de Indução', 'Porta Alta Segurança', 'Roupeiros', 'Video Porteiro'], 'extras': ['Piso: Não'], 'areas': ['Área Bruta: 159.00', 'Área Útil: 109.00'], 'infraestruturas': ['Garagem: 1', 'Terraço']};{'lat': '41.1560944617', 'long': '-8.6101245356'};https://casa.sapo.pt/comprar-apartamento-t2-porto-cedofeita-santo-ildefonso-se-miragaia-sao-nicolau-e-vitoria-ec353b6a-b090-11ee-adb9-060000000054.html;615.000 €;100 DOMUS
